txn_id,customer_id,txn_date,amount,category,payment,true_segment
6284,401,2024-12-05,1540.88,Electronics,Card,loyal
6285,401,2024-12-21,2210.87,Grocery,Card,loyal
6286,401,2024-12-30,1170.86,Electronics,UPI,loyal
6287,401,2024-12-28,3362.35,Beauty,UPI,loyal
6288,401,2024-12-18,1537.84,Electronics,UPI,loyal
6289,401,2024-12-21,2163.23,Clothing,Card,loyal
6290,401,2024-12-17,2312.25,Clothing,UPI,loyal
6291,401,2024-12-17,3377.11,Beauty,Wallet,loyal
6292,401,2024-12-25,2805.62,Sports,Cash,loyal
6293,401,2024-12-19,2627.23,Electronics,UPI,loyal
6294,401,2024-12-10,1403.76,Grocery,Card,loyal
6295,402,2024-12-30,3152.42,Grocery,Cash,champion
6296,402,2024-12-30,4819.73,Clothing,Card,champion
6297,402,2024-12-17,2753.39,Grocery,Card,champion
6298,402,2024-12-29,6678.99,Sports,Wallet,champion
6299,402,2024-12-28,2589.25,Grocery,Card,champion
6300,402,2024-12-30,7221.65,Electronics,Card,champion
6301,402,2024-12-30,5286.57,Beauty,Wallet,champion
6302,402,2024-12-28,6442.98,Beauty,UPI,champion
6303,402,2024-12-28,3139.78,Sports,Cash,champion
6304,402,2024-12-28,6360.43,Grocery,UPI,champion
6305,402,2024-12-29,5377.29,Beauty,UPI,champion
6306,402,2024-12-25,2504.05,Sports,Card,champion
6307,402,2024-12-30,4769.96,Beauty,UPI,champion
6308,402,2024-12-28,4841.48,Sports,Card,champion
6309,402,2024-12-27,2945.69,Grocery,UPI,champion
6310,402,2024-12-30,2616.16,Grocery,UPI,champion
6311,402,2024-12-27,4771.07,Sports,UPI,champion
6312,402,2024-12-29,3343.91,Beauty,UPI,champion
6313,402,2024-12-30,4786.08,Electronics,UPI,champion
6314,402,2024-12-24,2717.48,Clothing,UPI,champion
6315,402,2024-12-30,5227.64,Sports,Card,champion
6316,402,2024-12-30,7076.7,Clothing,Cash,champion
6317,402,2024-12-30,2776.43,Clothing,Wallet,champion
6318,402,2024-12-30,3569.64,Grocery,Card,champion
6319,403,2024-12-11,3598.06,Beauty,UPI,loyal
6320,403,2024-12-20,3421.22,Grocery,Card,loyal
6321,403,2024-12-30,3241.04,Beauty,UPI,loyal
6322,403,2024-12-08,3519.56,Sports,Card,loyal
6323,403,2024-12-18,3980.37,Electronics,Card,loyal
6324,403,2024-10-15,2959.97,Grocery,Wallet,loyal
6325,403,2024-11-23,4275.82,Electronics,Card,loyal
6326,403,2024-12-20,4385.68,Sports,UPI,loyal
6327,403,2024-11-22,2676.26,Sports,Cash,loyal
6328,403,2024-12-30,4383.93,Sports,Cash,loyal
6329,403,2024-12-19,1755.44,Beauty,Card,loyal
6330,404,2024-12-28,5295.2,Beauty,UPI,champion
6331,404,2024-12-30,4307.28,Electronics,Wallet,champion
6332,404,2024-12-30,4687.54,Grocery,Card,champion
6333,404,2024-12-30,4397.46,Beauty,UPI,champion
6334,404,2024-12-30,4469.51,Sports,UPI,champion
6335,404,2024-12-30,3444.59,Clothing,Card,champion
6336,404,2024-12-30,2735.93,Beauty,Card,champion
6337,404,2024-12-30,4139.19,Clothing,UPI,champion
6338,404,2024-12-30,5510.21,Grocery,Wallet,champion
6339,404,2024-12-26,2810.22,Beauty,UPI,champion
6340,404,2024-12-30,3118.95,Grocery,Wallet,champion
6341,404,2024-12-28,4059.44,Clothing,UPI,champion
6342,404,2024-12-27,5117.61,Clothing,UPI,champion
6343,404,2024-12-30,3399.22,Clothing,UPI,champion
6344,404,2024-12-29,3331.17,Beauty,UPI,champion
6345,404,2024-12-29,4167.87,Beauty,Card,champion
6346,404,2024-12-30,3590.41,Electronics,UPI,champion
6347,404,2024-12-30,4555.01,Grocery,Card,champion
6348,404,2024-12-24,4348.8,Sports,UPI,champion
6349,404,2024-12-27,3843.05,Electronics,UPI,champion
6350,404,2024-12-25,3866.18,Clothing,UPI,champion
6351,404,2024-12-30,3575.18,Clothing,UPI,champion
6352,404,2024-12-30,3105.99,Electronics,UPI,champion
6353,404,2024-12-30,3195.25,Beauty,Card,champion
6354,404,2024-12-21,1932.57,Beauty,Card,champion
6355,404,2024-12-25,2099.7,Clothing,UPI,champion
6356,404,2024-12-30,2786.83,Beauty,Wallet,champion
6357,404,2024-12-30,4681.67,Grocery,Card,champion
6358,404,2024-12-30,2542.84,Sports,Card,champion
6359,404,2024-12-30,2485.66,Beauty,Cash,champion
6360,404,2024-12-27,3253.37,Beauty,UPI,champion
6361,404,2024-12-30,4861.99,Beauty,Card,champion
6362,404,2024-12-29,2946.42,Clothing,UPI,champion
6363,404,2024-12-30,5340.32,Sports,Cash,champion
6364,404,2024-12-30,3960.2,Beauty,UPI,champion
6365,404,2024-12-29,4666.86,Electronics,Card,champion
6366,404,2024-12-30,3636.4,Clothing,UPI,champion
6367,404,2024-12-27,4172.66,Beauty,Wallet,champion
6368,404,2024-12-24,2589.45,Clothing,UPI,champion
6369,404,2024-12-30,4786.35,Clothing,Card,champion
6370,404,2024-12-20,3181.18,Grocery,Card,champion
6371,404,2024-12-27,2885.68,Clothing,Wallet,champion
6372,404,2024-12-30,4307.08,Grocery,UPI,champion
6373,404,2024-12-28,2031.16,Beauty,Wallet,champion
6374,405,2024-12-22,3314.82,Grocery,Card,loyal
6375,405,2024-11-20,1749.07,Beauty,Card,loyal
6376,405,2024-12-29,2305.93,Clothing,Card,loyal
6377,405,2024-12-14,2294.81,Beauty,UPI,loyal
6378,405,2024-12-04,3132.12,Electronics,Wallet,loyal
6379,405,2024-12-30,2753.46,Clothing,Wallet,loyal
6380,405,2024-11-09,1833.86,Electronics,Cash,loyal
6381,405,2024-12-24,1734.38,Beauty,UPI,loyal
6382,405,2024-12-26,2848.17,Sports,UPI,loyal
6383,405,2024-12-28,2688.48,Sports,UPI,loyal
6384,405,2024-12-30,3087.94,Electronics,UPI,loyal
6385,405,2024-12-13,3138.65,Electronics,UPI,loyal
6386,405,2024-11-25,3333.22,Grocery,UPI,loyal
6387,405,2024-12-05,3356.75,Sports,UPI,loyal
6388,405,2024-11-18,1981.44,Grocery,Cash,loyal
6389,405,2024-12-26,3484.99,Clothing,UPI,loyal
6390,405,2024-12-25,1872.42,Sports,UPI,loyal
6391,405,2024-12-24,3156.1,Grocery,Cash,loyal
6392,405,2024-12-16,2758.71,Sports,Card,loyal
6393,406,2024-11-24,714.33,Electronics,Wallet,at_risk
6394,406,2024-11-11,1497.79,Sports,Card,at_risk
6395,406,2024-12-22,1058.63,Electronics,UPI,at_risk
6396,406,2024-11-30,633.16,Grocery,UPI,at_risk
6397,406,2024-10-17,685.08,Beauty,Card,at_risk
6398,406,2024-12-20,1306.7,Electronics,UPI,at_risk
6399,406,2024-11-10,967.41,Sports,Card,at_risk
6400,406,2024-11-14,1608.99,Sports,UPI,at_risk
6401,406,2024-12-22,594.36,Grocery,UPI,at_risk
6402,406,2024-09-06,563.98,Grocery,UPI,at_risk
6403,407,2024-12-25,1409.15,Sports,Card,loyal
6404,407,2024-11-15,2596.56,Sports,UPI,loyal
6405,407,2024-12-30,2858.06,Electronics,Card,loyal
6406,407,2024-11-29,2760.69,Grocery,Card,loyal
6407,407,2024-12-30,2168.23,Clothing,Wallet,loyal
6408,407,2024-12-25,1974.02,Grocery,UPI,loyal
6409,407,2024-12-14,1923.17,Electronics,Card,loyal
6410,407,2024-12-10,2612.71,Beauty,Cash,loyal
6411,407,2024-12-14,1111.38,Clothing,Wallet,loyal
6412,407,2024-12-22,1633.21,Clothing,UPI,loyal
6413,407,2024-12-17,2663.58,Beauty,UPI,loyal
6414,407,2024-12-13,1586.92,Grocery,UPI,loyal
6415,407,2024-12-28,2527.17,Sports,Card,loyal
6416,407,2024-12-30,1237.21,Clothing,UPI,loyal
6417,407,2024-12-21,2814.68,Clothing,Card,loyal
6418,407,2024-12-10,2807.31,Sports,Card,loyal
6419,407,2024-12-08,2384.17,Electronics,Card,loyal
6420,407,2024-12-30,2496.9,Electronics,UPI,loyal
6421,407,2024-12-14,2018.92,Clothing,Wallet,loyal
6422,407,2024-12-16,1669.52,Sports,UPI,loyal
6423,408,2024-12-04,421.95,Clothing,UPI,at_risk
6424,408,2024-12-23,377.21,Beauty,UPI,at_risk
6425,408,2024-11-21,826.59,Grocery,Cash,at_risk
6426,408,2024-11-10,939.57,Clothing,Cash,at_risk
6427,408,2024-12-01,322.09,Beauty,UPI,at_risk
6428,408,2024-12-17,325.97,Sports,Card,at_risk
6429,408,2024-10-26,668.99,Grocery,UPI,at_risk
6430,408,2024-09-17,809.63,Sports,Card,at_risk
6431,408,2024-12-05,694.96,Beauty,Card,at_risk
6432,408,2024-11-22,622.67,Grocery,Wallet,at_risk
6433,409,2024-10-09,942.88,Electronics,UPI,at_risk
6434,409,2024-12-25,747.87,Grocery,Wallet,at_risk
6435,409,2024-12-26,957.11,Clothing,Card,at_risk
6436,409,2024-05-02,672.34,Beauty,UPI,at_risk
6437,409,2024-12-10,669.65,Electronics,Card,at_risk
6438,409,2024-10-05,482.79,Grocery,Card,at_risk
6439,409,2024-10-09,462.12,Sports,UPI,at_risk
6440,409,2024-12-12,771.53,Clothing,UPI,at_risk
6441,409,2024-12-25,435.16,Electronics,Card,at_risk
6442,409,2024-11-17,408.37,Clothing,Card,at_risk
6443,410,2024-10-08,1038.77,Electronics,UPI,at_risk
6444,410,2024-08-15,611.44,Sports,Card,at_risk
6445,410,2024-12-11,769.8,Grocery,Card,at_risk
6446,410,2024-10-13,714.22,Grocery,Cash,at_risk
6447,410,2024-10-15,875.64,Clothing,UPI,at_risk
6448,410,2024-07-20,750.83,Grocery,UPI,at_risk
6449,411,2024-12-18,1056.82,Grocery,Cash,loyal
6450,411,2024-10-28,1578.27,Electronics,Cash,loyal
6451,411,2024-12-01,2291.58,Clothing,Card,loyal
6452,411,2024-12-16,1872.05,Grocery,UPI,loyal
6453,411,2024-12-07,2802.27,Beauty,Card,loyal
6454,411,2024-12-15,2379.22,Beauty,UPI,loyal
6455,411,2024-12-30,1596.67,Clothing,UPI,loyal
6456,411,2024-12-30,2679.29,Sports,Cash,loyal
6457,411,2024-12-12,2630.9,Grocery,UPI,loyal
6458,411,2024-12-20,1145.09,Beauty,UPI,loyal
6459,411,2024-12-20,2143.06,Grocery,UPI,loyal
6460,411,2024-12-30,1120.02,Grocery,UPI,loyal
6461,411,2024-12-18,2372.15,Electronics,UPI,loyal
6462,411,2024-12-24,2788.76,Clothing,UPI,loyal
6463,411,2024-12-30,1631.79,Electronics,Cash,loyal
6464,411,2024-12-15,1061.93,Beauty,Wallet,loyal
6465,411,2024-12-29,1899.32,Electronics,Card,loyal
6466,411,2024-12-11,1065.87,Electronics,UPI,loyal
6467,411,2024-12-20,2767.65,Sports,UPI,loyal
6468,411,2024-11-14,2349.59,Beauty,Cash,loyal
6469,412,2024-12-23,242.9,Electronics,Card,lost
6470,412,2024-11-12,223.49,Grocery,UPI,lost
6471,412,2024-05-30,383.05,Sports,UPI,lost
6472,412,2024-12-11,281.3,Sports,Wallet,lost
6473,413,2024-06-26,318.86,Sports,Wallet,lost
6474,413,2024-10-23,581.41,Grocery,Card,lost
6475,413,2022-10-21,452.78,Electronics,Wallet,lost
6476,414,2024-12-13,1155.07,Sports,UPI,loyal
6477,414,2024-12-24,1485.57,Clothing,UPI,loyal
6478,414,2024-11-27,1673.87,Beauty,Card,loyal
6479,414,2024-12-20,749.13,Beauty,Card,loyal
6480,414,2024-12-29,1078.15,Sports,Wallet,loyal
6481,414,2024-12-03,1035.19,Sports,Card,loyal
6482,414,2024-12-30,1684.66,Sports,UPI,loyal
6483,414,2024-12-30,1038.56,Beauty,Card,loyal
6484,414,2024-12-30,1179.17,Clothing,UPI,loyal
6485,414,2024-12-30,1191.5,Electronics,Card,loyal
6486,414,2024-10-15,1876.25,Electronics,UPI,loyal
6487,414,2024-12-25,1652.73,Sports,Wallet,loyal
6488,414,2024-12-26,974.79,Beauty,Wallet,loyal
6489,414,2024-12-19,1978.6,Sports,UPI,loyal
6490,414,2024-11-15,1640.93,Electronics,Card,loyal
6491,414,2024-12-21,1501.42,Clothing,Wallet,loyal
6492,414,2024-12-24,1542.59,Clothing,Card,loyal
6493,414,2024-12-17,1961.68,Electronics,UPI,loyal
6494,415,2024-12-26,1384.29,Beauty,Wallet,at_risk
6495,415,2024-12-30,1464.61,Beauty,UPI,at_risk
6496,415,2024-12-06,1154.15,Clothing,Card,at_risk
6497,415,2024-12-19,1345.22,Sports,UPI,at_risk
6498,415,2024-10-26,1552.65,Grocery,Card,at_risk
6499,415,2024-10-07,1163.05,Electronics,Card,at_risk
6500,415,2024-11-18,835.99,Clothing,UPI,at_risk
6501,415,2024-12-02,1208.31,Clothing,Card,at_risk
6502,416,2024-12-22,7742.58,Beauty,UPI,champion
6503,416,2024-12-30,9773.42,Clothing,Card,champion
6504,416,2024-12-29,4927.76,Beauty,UPI,champion
6505,416,2024-12-29,4002.47,Beauty,Wallet,champion
6506,416,2024-12-24,3614.55,Electronics,UPI,champion
6507,416,2024-12-29,4543.62,Clothing,UPI,champion
6508,416,2024-12-29,10017.87,Sports,Card,champion
6509,416,2024-12-30,7380.32,Grocery,Wallet,champion
6510,416,2024-12-25,9035.52,Clothing,Card,champion
6511,416,2024-12-28,8527.45,Beauty,UPI,champion
6512,416,2024-12-30,6147.82,Clothing,Card,champion
6513,416,2024-12-30,4748.68,Sports,UPI,champion
6514,416,2024-12-30,5139.86,Beauty,Wallet,champion
6515,416,2024-12-29,9975.37,Grocery,UPI,champion
6516,416,2024-12-28,10026.7,Grocery,Card,champion
6517,416,2024-12-29,9004.84,Grocery,UPI,champion
6518,416,2024-12-28,7161.78,Sports,Cash,champion
6519,416,2024-12-28,8553.55,Sports,UPI,champion
6520,416,2024-12-29,6901.05,Electronics,UPI,champion
6521,416,2024-12-30,6339.45,Grocery,Card,champion
6522,416,2024-12-28,8513.06,Electronics,Cash,champion
6523,416,2024-12-22,4614.12,Beauty,Card,champion
6524,416,2024-12-30,7297.55,Clothing,UPI,champion
6525,417,2024-12-27,513.07,Grocery,UPI,loyal
6526,417,2024-11-30,1226.93,Electronics,Wallet,loyal
6527,417,2024-12-08,626.31,Electronics,Card,loyal
6528,417,2024-12-29,520.59,Grocery,Card,loyal
6529,417,2024-12-25,948.14,Sports,Card,loyal
6530,417,2024-12-14,687.17,Sports,UPI,loyal
6531,417,2024-12-28,838.09,Sports,Card,loyal
6532,417,2024-12-27,984.42,Beauty,Wallet,loyal
6533,417,2024-11-22,1245.37,Sports,Card,loyal
6534,417,2024-12-25,1216.36,Beauty,Wallet,loyal
6535,417,2024-12-30,1234.44,Clothing,UPI,loyal
6536,417,2024-12-22,1147.03,Clothing,Card,loyal
6537,417,2024-12-13,939.61,Grocery,Cash,loyal
6538,417,2024-12-26,1056.71,Electronics,UPI,loyal
6539,417,2024-12-24,1433.6,Grocery,Card,loyal
6540,417,2024-12-26,861.33,Clothing,Wallet,loyal
6541,417,2024-12-09,549.8,Electronics,UPI,loyal
6542,417,2024-12-25,1286.57,Grocery,UPI,loyal
6543,417,2024-12-27,709.37,Grocery,UPI,loyal
6544,417,2024-12-07,1322.64,Electronics,Card,loyal
6545,417,2024-12-13,497.31,Beauty,UPI,loyal
6546,417,2024-12-17,1011.35,Electronics,UPI,loyal
6547,418,2024-12-24,192.64,Electronics,UPI,at_risk
6548,418,2024-12-22,317.97,Sports,Card,at_risk
6549,418,2024-07-20,300.86,Electronics,Card,at_risk
6550,419,2024-12-17,393.14,Sports,Wallet,lost
6551,419,2024-12-22,358.78,Grocery,UPI,lost
6552,420,2024-08-15,545.92,Grocery,Wallet,at_risk
6553,420,2024-09-09,380.53,Grocery,Cash,at_risk
6554,420,2024-11-27,572.8,Sports,UPI,at_risk
6555,421,2024-12-27,808.07,Electronics,UPI,loyal
6556,421,2024-12-27,1308.8,Clothing,UPI,loyal
6557,421,2024-12-29,1035.43,Electronics,UPI,loyal
6558,421,2024-11-21,970.08,Electronics,Wallet,loyal
6559,421,2024-12-30,1413.71,Beauty,Cash,loyal
6560,421,2024-12-17,959.46,Grocery,UPI,loyal
6561,421,2024-12-27,1293.27,Sports,UPI,loyal
6562,421,2024-12-26,723.8,Beauty,UPI,loyal
6563,421,2024-12-28,988.61,Clothing,Wallet,loyal
6564,421,2024-12-30,593.66,Sports,Card,loyal
6565,421,2024-12-30,1326.25,Grocery,Wallet,loyal
6566,421,2024-12-09,781.69,Electronics,UPI,loyal
6567,421,2024-12-19,911.77,Clothing,Card,loyal
6568,421,2024-12-06,1298.8,Clothing,UPI,loyal
6569,421,2024-12-14,608.61,Clothing,Card,loyal
6570,421,2024-12-23,706.99,Beauty,UPI,loyal
6571,421,2024-12-18,1042.3,Electronics,UPI,loyal
6572,421,2024-12-05,1175.03,Beauty,UPI,loyal
6573,421,2024-12-30,749.63,Electronics,Wallet,loyal
6574,421,2024-12-27,550.85,Grocery,Wallet,loyal
6575,421,2024-12-23,782.28,Beauty,Card,loyal
6576,421,2024-12-19,536.25,Sports,Card,loyal
6577,421,2024-12-30,1140.77,Clothing,Card,loyal
6578,421,2024-12-29,1341.63,Grocery,Cash,loyal
6579,422,2024-12-18,1923.9,Beauty,UPI,loyal
6580,422,2024-12-12,2801.16,Clothing,Card,loyal
6581,422,2024-11-29,2471.19,Sports,Card,loyal
6582,422,2024-12-21,2040.55,Sports,Wallet,loyal
6583,422,2024-12-05,3357.1,Beauty,Card,loyal
6584,422,2024-12-27,2316.6,Sports,UPI,loyal
6585,422,2024-12-29,2257.75,Grocery,Card,loyal
6586,422,2024-12-30,1488.83,Electronics,UPI,loyal
6587,422,2024-12-12,2032.59,Clothing,UPI,loyal
6588,422,2024-12-17,3026.67,Electronics,UPI,loyal
6589,422,2024-12-08,3245.51,Sports,UPI,loyal
6590,422,2024-12-30,2348.37,Grocery,UPI,loyal
6591,422,2024-12-30,1408.76,Sports,Card,loyal
6592,422,2024-12-29,1879.11,Sports,UPI,loyal
6593,422,2024-12-24,2306.84,Clothing,UPI,loyal
6594,422,2024-12-16,3305.69,Beauty,Card,loyal
6595,422,2024-12-02,2187.55,Electronics,Card,loyal
6596,422,2024-12-11,1494.33,Beauty,Cash,loyal
6597,422,2024-12-05,1615.79,Sports,UPI,loyal
6598,422,2024-12-30,2131.4,Electronics,Card,loyal
6599,423,2024-07-13,394.36,Grocery,UPI,at_risk
6600,423,2024-12-06,197.83,Sports,Wallet,at_risk
6601,423,2024-11-21,408.07,Electronics,Wallet,at_risk
6602,423,2024-12-28,438.34,Beauty,UPI,at_risk
6603,423,2024-08-14,314.98,Grocery,UPI,at_risk
6604,423,2024-11-10,423.02,Sports,Wallet,at_risk
6605,423,2024-12-30,453.98,Clothing,UPI,at_risk
6606,423,2024-10-30,405.59,Beauty,Card,at_risk
6607,424,2024-09-21,160.36,Sports,Card,lost
6608,424,2024-12-11,224.03,Electronics,Card,lost
6609,424,2024-07-26,91.79,Grocery,Card,lost
6610,425,2024-12-30,3794.03,Clothing,UPI,champion
6611,425,2024-12-28,3207.6,Electronics,UPI,champion
6612,425,2024-12-22,4623.23,Sports,UPI,champion
6613,425,2024-12-28,4874.83,Electronics,Card,champion
6614,425,2024-12-30,1947.79,Electronics,Wallet,champion
6615,425,2024-12-30,4761.81,Beauty,Card,champion
6616,425,2024-12-24,2216.37,Beauty,Wallet,champion
6617,425,2024-12-30,2787.56,Grocery,UPI,champion
6618,425,2024-12-29,4333.35,Sports,Wallet,champion
6619,425,2024-12-30,1987.49,Beauty,UPI,champion
6620,425,2024-12-24,3673.42,Clothing,Cash,champion
6621,425,2024-12-30,5156.19,Grocery,Wallet,champion
6622,425,2024-12-30,5065.17,Grocery,UPI,champion
6623,425,2024-12-28,4992.71,Clothing,Card,champion
6624,425,2024-12-29,4280.28,Beauty,Cash,champion
6625,425,2024-12-30,4033.63,Sports,UPI,champion
6626,425,2024-12-28,3953.0,Sports,Cash,champion
6627,425,2024-12-24,5195.41,Beauty,UPI,champion
6628,425,2024-12-29,4182.16,Beauty,Cash,champion
6629,425,2024-12-30,2694.56,Grocery,UPI,champion
6630,425,2024-12-30,2221.67,Grocery,UPI,champion
6631,426,2024-10-29,3268.9,Clothing,UPI,loyal
6632,426,2024-09-21,2578.15,Electronics,Card,loyal
6633,426,2024-12-07,1971.12,Clothing,Wallet,loyal
6634,426,2024-12-13,3143.61,Sports,Cash,loyal
6635,426,2024-12-18,3426.31,Beauty,UPI,loyal
6636,426,2024-12-30,2922.33,Grocery,UPI,loyal
6637,426,2024-12-16,1525.83,Clothing,Cash,loyal
6638,426,2024-12-19,1629.02,Electronics,Card,loyal
6639,426,2024-12-18,1298.46,Sports,UPI,loyal
6640,426,2024-12-13,2884.2,Beauty,UPI,loyal
6641,426,2024-12-24,1331.73,Clothing,Cash,loyal
6642,426,2024-12-24,2104.58,Sports,UPI,loyal
6643,426,2024-12-01,3279.6,Beauty,Card,loyal
6644,426,2024-12-01,3280.49,Sports,UPI,loyal
6645,427,2024-12-20,4305.73,Beauty,UPI,champion
6646,427,2024-12-29,3592.77,Electronics,UPI,champion
6647,427,2024-12-26,4613.93,Clothing,UPI,champion
6648,427,2024-12-30,3186.71,Electronics,UPI,champion
6649,427,2024-12-30,5730.04,Clothing,UPI,champion
6650,427,2024-12-30,8187.81,Electronics,Wallet,champion
6651,427,2024-12-24,5202.1,Electronics,Card,champion
6652,427,2024-12-29,4051.51,Grocery,UPI,champion
6653,427,2024-12-29,3643.32,Sports,Card,champion
6654,427,2024-12-28,4324.1,Grocery,Cash,champion
6655,427,2024-12-30,5397.18,Beauty,Wallet,champion
6656,427,2024-12-26,4325.8,Beauty,UPI,champion
6657,427,2024-12-29,4429.59,Beauty,UPI,champion
6658,427,2024-12-30,4543.12,Electronics,Cash,champion
6659,427,2024-12-28,7285.44,Electronics,Card,champion
6660,427,2024-12-30,7312.97,Clothing,UPI,champion
6661,427,2024-12-24,6020.02,Clothing,UPI,champion
6662,427,2024-12-26,3418.15,Clothing,UPI,champion
6663,427,2024-12-30,7195.96,Clothing,UPI,champion
6664,427,2024-12-23,6014.42,Electronics,UPI,champion
6665,427,2024-12-30,8392.54,Sports,UPI,champion
6666,427,2024-12-24,8301.59,Electronics,Card,champion
6667,427,2024-12-30,4160.4,Beauty,Card,champion
6668,427,2024-12-24,8674.75,Clothing,Wallet,champion
6669,428,2024-12-19,2963.23,Sports,UPI,loyal
6670,428,2024-11-12,1940.25,Sports,UPI,loyal
6671,428,2024-12-14,2128.55,Beauty,Card,loyal
6672,428,2024-12-17,1615.32,Electronics,Cash,loyal
6673,428,2024-12-17,2602.12,Grocery,UPI,loyal
6674,428,2024-12-17,1425.32,Grocery,Card,loyal
6675,428,2024-12-30,1217.0,Clothing,UPI,loyal
6676,428,2024-12-12,2117.21,Electronics,Card,loyal
6677,428,2024-12-28,1953.92,Electronics,Card,loyal
6678,428,2024-12-12,1308.17,Clothing,Cash,loyal
6679,429,2024-12-28,491.64,Sports,UPI,loyal
6680,429,2024-12-29,671.75,Beauty,UPI,loyal
6681,429,2024-12-30,737.65,Clothing,Card,loyal
6682,429,2024-12-26,738.66,Electronics,Cash,loyal
6683,429,2024-12-30,778.45,Beauty,Cash,loyal
6684,429,2024-12-30,493.64,Electronics,Card,loyal
6685,429,2024-10-08,904.45,Clothing,Wallet,loyal
6686,429,2024-12-25,758.08,Beauty,Cash,loyal
6687,429,2024-12-04,1053.1,Clothing,UPI,loyal
6688,429,2024-12-30,713.89,Sports,UPI,loyal
6689,429,2024-12-30,892.82,Beauty,Card,loyal
6690,430,2024-10-09,817.84,Electronics,Card,at_risk
6691,430,2024-09-27,547.19,Grocery,Card,at_risk
6692,430,2024-12-19,1531.48,Clothing,Card,at_risk
6693,430,2024-11-06,1137.26,Sports,Card,at_risk
6694,430,2024-10-25,958.03,Beauty,Cash,at_risk
6695,430,2024-12-14,1171.1,Clothing,UPI,at_risk
6696,430,2024-11-27,1390.52,Beauty,UPI,at_risk
6697,430,2024-12-11,1533.46,Electronics,UPI,at_risk
6698,430,2024-12-28,835.75,Grocery,Cash,at_risk
6699,431,2024-12-28,1684.33,Beauty,Card,loyal
6700,431,2024-12-26,1974.37,Clothing,UPI,loyal
6701,431,2024-11-20,1526.94,Sports,UPI,loyal
6702,431,2024-11-06,1362.66,Sports,UPI,loyal
6703,431,2024-12-30,983.79,Beauty,Cash,loyal
6704,431,2024-11-28,1231.5,Electronics,Cash,loyal
6705,431,2024-12-20,912.31,Clothing,Wallet,loyal
6706,431,2024-12-28,1703.89,Sports,UPI,loyal
6707,431,2024-12-30,1805.53,Beauty,UPI,loyal
6708,431,2024-12-21,856.84,Electronics,UPI,loyal
6709,431,2024-12-21,1571.53,Grocery,Cash,loyal
6710,431,2024-12-29,1513.91,Grocery,UPI,loyal
6711,431,2024-12-28,1580.34,Beauty,Wallet,loyal
6712,431,2024-12-27,1240.61,Electronics,Card,loyal
6713,431,2024-12-29,1507.15,Electronics,Card,loyal
6714,431,2024-12-30,1533.18,Beauty,Wallet,loyal
6715,431,2024-12-06,1878.49,Beauty,Card,loyal
6716,431,2024-12-27,1893.95,Electronics,UPI,loyal
6717,431,2024-12-14,1416.5,Electronics,UPI,loyal
6718,431,2024-12-26,954.98,Sports,UPI,loyal
6719,431,2024-12-06,1057.53,Electronics,Card,loyal
6720,431,2024-12-12,2108.59,Grocery,UPI,loyal
6721,431,2024-12-19,1619.13,Sports,Wallet,loyal
6722,432,2024-11-03,326.34,Beauty,UPI,at_risk
6723,432,2024-11-23,449.51,Grocery,UPI,at_risk
6724,432,2024-11-22,253.48,Beauty,UPI,at_risk
6725,432,2024-12-17,512.19,Electronics,Card,at_risk
6726,432,2024-12-23,232.95,Beauty,Cash,at_risk
6727,433,2024-12-27,152.34,Beauty,UPI,lost
6728,434,2024-11-30,215.18,Clothing,UPI,lost
6729,434,2024-03-21,280.49,Electronics,UPI,lost
6730,434,2024-11-18,226.93,Electronics,UPI,lost
6731,434,2024-12-25,240.71,Beauty,Card,lost
6732,435,2024-12-19,1311.46,Beauty,Wallet,loyal
6733,435,2024-12-30,539.08,Grocery,Wallet,loyal
6734,435,2024-12-26,889.75,Clothing,UPI,loyal
6735,435,2024-12-29,808.44,Sports,Cash,loyal
6736,435,2024-12-21,1289.47,Grocery,UPI,loyal
6737,435,2024-12-17,642.17,Clothing,UPI,loyal
6738,435,2024-12-26,704.53,Sports,Wallet,loyal
6739,435,2024-11-22,943.57,Sports,UPI,loyal
6740,435,2024-11-27,867.23,Beauty,UPI,loyal
6741,435,2024-12-16,1024.74,Grocery,Wallet,loyal
6742,435,2024-12-30,823.5,Grocery,Wallet,loyal
6743,435,2024-12-27,882.7,Grocery,UPI,loyal
6744,436,2024-12-25,1909.74,Beauty,Card,loyal
6745,436,2024-12-13,2523.49,Grocery,Card,loyal
6746,436,2024-12-10,2480.26,Grocery,Card,loyal
6747,436,2024-12-29,2672.97,Beauty,Card,loyal
6748,436,2024-11-17,3006.81,Grocery,Cash,loyal
6749,436,2024-12-26,2560.63,Beauty,Card,loyal
6750,436,2024-12-30,1445.52,Grocery,Card,loyal
6751,436,2024-12-25,1337.61,Grocery,UPI,loyal
6752,436,2024-12-12,3467.96,Grocery,Wallet,loyal
6753,436,2024-12-19,2735.18,Electronics,UPI,loyal
6754,436,2024-11-24,3540.35,Clothing,UPI,loyal
6755,436,2024-12-02,2181.23,Sports,Card,loyal
6756,436,2024-12-19,3495.45,Electronics,Card,loyal
6757,436,2024-12-19,2480.63,Grocery,UPI,loyal
6758,436,2024-12-30,3095.67,Beauty,UPI,loyal
6759,436,2024-12-30,1427.05,Clothing,UPI,loyal
6760,437,2024-09-02,1135.42,Clothing,Cash,at_risk
6761,437,2024-10-10,1229.29,Beauty,Cash,at_risk
